13285	18626
740	10739
5636	16401
2348	8928
285	10937
5341	18247
104	6375
1297	8715
204	9858
264	12482
12537	20351
3164	9312
14	11564
10089	11772
1781	15776
623	17667
84	17588
1199	16751
1543	19477
1127	6350
2894	10547
2991	17702
203	11448
3446	3445
3640	16870
909	3517
948	21054
1257	16521
1582	15776
2516	20027
1305	14694
4758	4757
1273	10242
533	11551
1218	17640
264	3755
81	7426
1347	8435
2838	12514
1243	14171
598	17245
1023	20688
1513	5896
1410	9230
1694	5904
1415	1963
3016	3015
5856	15806
1819	7935
5341	14510
1394	17618
2919	16924
636	8994
1001	4812
71	13400
18369	18368
4301	4302
1483	8770
8607	13341
3507	13779
104	16632
9819	20895
1404	16454
3021	20998
2357	7399
1064	9874
104	6200
7891	7888
531	14091
1899	14199
1628	15148
4398	8659
1435	17509
3022	18154
3088	18820
327	15683
596	7420
1773	1736
9387	17416
4943	4941
7678	7739
2916	13000
2276	16080
5079	18575
2922	6966
15079	15074
9144	13588
3790	11129
636	18773
8464	16329
3218	9287
4705	12256
6	20113
1272	6518
425	4948
8379	10031
973	16923
3043	13029
1966	20933
2012	15601
5460	10767
122	13682
10389	18788
1068	14292
14856	19288
1094	5538
9580	9579
1386	12779
52	16469
5341	20750
2495	13286
732	7268
2703	14904
1010	17580
5438	10800
3846	5723
67	15324
1404	5940
137	4305
1276	12838
11853	13992
4429	4424
1628	14669
3361	18470
18935	18936
916	20233
313	14799
8623	19538
1021	20339
3067	9766
2686	5282
609	8374
8562	8561
299	283
2720	4935
5162	18423
14858	18086
2446	12011
2139	9429
1730	11681
755	5726
16588	16586
316	20530
2493	3520
4100	18798
596	15634
789	15983
13704	13700
4512	13067
1001	20516
1159	19498
3440	15624
1358	13561
5705	5699
3002	11506
1415	9577
1770	14659
1089	15215
1244	3625
20689	20688
97	15021
316	6247
141	18520
2140	11596
596	6518
661	18432
106	9296
1682	17876
636	1542
263	20279
47	18125
282	11135
5766	17023
9304	9302
95	10336
425	3943
1086	20827
6363	15120
2156	20655
1147	4679
4398	13660
2000	20233
84	7615
115	3852
773	1375
1242	5025
104	11014
4187	6409
1342	17856
1135	20107
830	10757
1107	17348
4146	9013
1390	18211
1179	8282
613	16627
97	17442
6609	14469
3016	17756
14402	14401
871	5268
16208	16207
948	17542
1593	20053
938	18570
5545	17574
2234	12401
1211	8282
4795	4768
1292	14347
4868	11555
1975	16376
1415	20662
1670	18096
1154	4435
1595	15572
5687	16401
10342	10340
789	17766
10736	18702
299	9842
1024	16581
644	18273
1777	19696
998	15347
655	10660
919	16411
1342	13110
116	7166
2567	20569
4060	14588
1160	9485
1989	11982
1160	7917
1698	8546
8601	11506
10280	10279
1808	17008
1585	17264
12794	18096
1023	13423
1646	20933
71	20130
116	13588
212	193
101	3431
613	13793
3504	11664
1579	12783
12095	12120
2698	12293
1433	5960
2645	16330
6881	6879
3507	15142
5345	9128
1501	8951
1805	7099
104	19280
220	18553
284	20887
10348	10347
22	4756
976	6693
17	11125
19	11532
7082	16080
1718	19616
2021	13115
116	20422
43	11577
912	13286
3800	3798
3265	15289
2645	16856
2367	7300
1191	9414
4325	14504
5030	6966
5280	17225
3155	7391
1149	2534
562	4349
7493	12192
1358	13361
798	18247
67	16939
8872	17117
1769	9292
10193	10192
255	15652
271	7705
67	13585
1826	18100
10041	20081
948	5849
11519	19707
5083	13207
1997	3473
233	20845
325	11300
4662	8442
2887	5894
10995	18623
4417	11265
1106	16837
3191	17623
1087	11947
995	19480
263	15879
67	15420
3043	19977
2508	10403
642	11624
1244	13738
2468	17169
81	13617
5283	20209
3424	4424
8	15955
1800	3421
2638	12262
1849	17027
6848	20233
533	10468
1220	10881
1285	14022
256	15718
5983	18685
3956	16586
3634	3625
22	4812
104	7019
1415	13588
97	8611
125	18732
3218	17139
5507	13309
198	14836
3137	14593
7	5228
3155	16431
5639	13540
2914	15334
2694	10515
1190	12371
1809	15484
609	17510
18135	18133
22	4679
1001	12968
2445	8342
4460	15021
3043	11568
477	13000
1417	16659
1053	20980
14299	14298
2594	10982
285	12347
1396	12807
658	3826
2686	14727
316	13296
223	9180
4649	13290
75	11078
67	17921
20	4930
5947	6558
1109	12811
16587	18592
18576	18575
116	20421
1995	6420
11	18710
295	12733
623	6350
1657	7455
1358	1992
3792	17123
97	5490
2347	2343
1683	11854
285	18633
9542	9540
3572	6943
73	9296
6	7974
1179	9477
13008	13207
2326	14689
2919	8113
1058	18429
66	11577
1018	18120
1806	16393
97	9025
535	7343
1054	9108
2313	7336
2013	10739
948	12582
2274	16480
84	14249
17	20351
150	13617
1023	16175
2357	15355
7246	21077
4929	11167
6258	11709
3131	14593
582	583
789	5388
609	19474
611	15880
95	10375
1549	15585
7793	8480
2698	16393
1631	19242
115	14540
1260	18788
14630	14626
6422	11584
3687	12316
84	13591
1649	1625
3249	8770
1408	17324
3160	6693
1482	10684
15612	15611
6223	15598
2111	15793
649	19945
645	13115
694	7148
4398	12931
9197	13330
96	12501
327	14011
20	13213
3440	7705
1255	10338
7	16887
2272	16151
1192	2390
1959	10600
3422	3421
1471	9312
316	10743
104	16067
2056	15308
1673	12063
1811	14684
15383	15384
292	16939
2702	4435
11168	11596
306	14292
1275	14815
1945	17827
6931	18575
300	15555
694	10897
9456	9451
302	15776
4807	18365
2165	5377
1273	12311
3238	3236
2083	2565
3622	3620
7321	9472
1197	17678
1549	18058
1199	13980
1206	4768
6359	7968
1768	19696
11569	11568
2	18690
282	20259
4137	6264
3575	10244
1019	15142
292	6599
2919	15372
5197	5198
122	14293
4337	20491
2313	20657
1208	9614
337	13940
2878	4812
918	13083
122	18504
7349	12397
4577	4563
1192	9910
8607	8600
12958	20027
14938	14936
348	3015
3102	7655
2638	13810
58	13998
2033	2011
2493	17628
4468	20940
1156	20074
1772	17279
152	16398
9366	20764
1528	2011
20353	20351
11007	15243
9934	9929
2020	15120
3197	15887
19272	19271
4325	15231
3	12147
3137	13848
67	16619
8207	8196
2077	7455
9203	9193
2234	17554
1999	13289
6644	18055
655	8461
210	13626
1899	13972
1365	14722
1358	8332
100	2071
13428	20542
975	12733
1065	12045
15064	15054
1332	7931
888	15345
199	8371
3104	9839
1782	18659
17934	17929
368	16217
5151	19041
1822	13112
97	8307
1255	17984
255	15656
481	4693
4137	8342
4900	15614
996	9171
3088	7113
1489	7894
2424	4085
106	13618
971	13029
8164	8119
9528	9523
2616	10748
89	14679
1410	16932
1248	18695
90	9240
1540	8442
1275	13546
50	4757
1468	11056
1207	19977
11343	12851
755	16396
7194	7190
1595	18589
1999	13344
82	9451
1860	10515
2123	11240
641	592
205	18318
1515	12944
8287	8282
1205	16452
95	16472
1582	14311
1713	17023
6762	7877
1471	7910
1980	4944
14871	14870
1006	21038
4383	4821
1015	17638
288	2682
3858	4768
609	14053
123	8747
2327	7739
11058	14396
1368	4679
1850	12401
210	16741
15398	18943
1408	19356
655	6658
92	8332
364	365
7142	7139
3640	14731
104	16586
5272	18053
2542	18237
284	18921
4867	19466
901	11482
2982	18716
3692	9451
33	3779
4927	20678
1017	16856
141	18548
3026	10468
4041	14962
1719	1943
1850	15243
6	18570
10396	11620
1772	13437
15705	15706
1670	11143
1798	10067
14197	14198
3329	14689
256	10816
84	10667
1021	14769
3233	10411
9216	9206
1361	17013
2021	18416
3100	15243
1636	20952
1806	20239
552	14859
1285	4424
75	6232
2359	7391
1019	16924
284	11652
3094	16430
4220	9331
9663	9880
1803	15142
544	11751
14146	15690
9606	9604
948	8783
1296	20262
1425	21023
609	20270
9365	19419
2857	2844
2688	15138
1064	16452
4994	18261
789	11368
7227	18209
2828	12871
8032	8029
1137	13283
2145	17013
6556	6551
3066	13980
104	17442
143	11897
649	7600
316	5471
210	13376
10768	10767
627	10871
849	5726
234	9842
10396	13678
1585	1573
14525	20512
124	10119
306	20662
971	15162
1465	20946
2000	19906
4544	7409
5744	5740
2536	14623
59	14977
1257	15265
1134	16175
1260	19281
96	6704
1415	18318
4854	10968
2017	17347
86	10336
4856	7537
316	6787
976	17876
2207	18273
613	10476
18070	18068
1331	5200
4631	5225
1997	17101
3068	20339
3109	7600
1032	10090
11084	13667
210	13341
1198	19258
1340	20362
1006	20165
3955	3943
20861	20860
25	19550
1487	15581
2069	9491
1146	13682
1199	20827
8	19626
1069	10031
11586	11584
1155	16515
327	5445
1614	13059
5766	13020
1200	15313
14231	14227
11715	18058
3705	18144
2017	12065
13550	13548
2753	6180
92	8471
312	7099
3075	20935
6751	7779
4770	4768
97	6394
9931	15832
1483	13368
4683	4688
2007	3689
8192	8188
3573	21093
3219	8738
229	3316
210	11240
8	12864
256	16203
2321	12321
2474	18553
3507	6658
6554	9232
2257	13876
3861	3852
1626	6842
1578	18051
1380	15806
6567	18644
9794	9792
15644	15634
1362	20233
911	8232
1584	20081
1747	9025
609	9067
109	14697
10948	10937
1245	20795
2493	18249
1168	13518
16796	16797
1031	11398
8075	16605
11	19769
1840	15442
2476	20122
27	11620
1460	8928
655	16195
11498	11487
6119	7002
1139	14679
824	19647
4558	4435
298	11487
4668	4679
210	6966
1781	10440
5495	12338
150	18732
287	18709
1654	14481
1109	4831
698	699
7067	10027
5507	13318
4723	18568
13334	13332
4763	4757
11592	11591
3570	12401
2671	12793
318	13150
1884	16430
4	17362
1461	18568
327	20086
74	12262
4223	12886
63	19649
297	16330
5092	6966
1849	9425
1103	6704
3442	15634
948	17454
1811	20223
618	6518
22	15556
2322	16627
348	7097
477	9758
1590	14669
7927	18120
121	14697
1200	20130
1730	12903
5460	5445
12832	13810
11	16465
1100	12882
1415	10336
2139	9673
1153	15444
67	15960
82	8334
62	3057
1592	11584
636	8358
263	4271
16728	16725
2373	10676
740	8319
97	9577
1006	17357
316	20751
2325	3154
146	2365
6568	18644
1812	6264
1345	15054
1359	13604
15	20655
81	16962
1753	18644
6404	6400
1795	16523
2830	12278
2116	13728
5098	6966
125	8021
31	15086
5760	11751
1384	12989
67	19512
1253	20391
2449	13012
636	9801
327	5714
1297	14311
1134	13972
649	10440
1196	9976
7084	7705
9690	9673
15029	18458
67	19966
288	20688
1189	1821
1365	20233
1220	17640
3157	21029
204	13023
29	13810
79	11260
986	17744
2406	18483
3708	14574
2235	9552
2407	10070
4377	14033
36	14440
123	9285
1196	16924
263	15106
13768	13766
2156	18626
287	19253
327	5245
9930	9929
1349	16405
4869	7537
316	17866
598	6273
8187	20209
1603	10386
2183	17659
210	19745
8606	11618
4218	19890
14719	14717
92	10537
6644	15605
5081	12968
1463	15550
1024	12347
8160	15675
1519	10411
82	20028
25	15508
2219	10403
5079	17667
1141	1136
210	17345
1104	5880
3627	11506
1351	20167
2903	14929
7493	17667
67	11158
141	1152
5630	20942
2508	10684
1592	5559
1832	8196
3929	13666
1565	12953
971	18211
263	12629
7142	12401
1204	14347
1735	11690
2499	18306
125	16725
2019	5381
5816	5795
900	8480
14112	14108
1158	18739
92	10321
4566	6330
1856	9577
5378	5377
1204	2911
4998	9577
123	13309
2161	14524
3160	9171
7107	7402
1467	20946
2321	10587
104	18624
2620	14808
609	15282
2967	19897
316	6420
642	15888
2198	20292
1808	15888
3374	17443
1393	10421
1175	19466
4722	11775
789	18767
3570	6943
1544	3654
1415	9053
106	9982
1206	2911
3792	5173
299	1152
5641	18053
67	20199
5684	10787
313	20481
210	2443
2902	7113
10745	10743
3634	10787
1554	1542
1735	2504
13856	13848
991	17139
316	3733
109	20998
3293	10375
300	9803
138	9147
10718	10715
58	3057
2353	4645
2902	5232
1006	7424
53	12
67	8188
122	13618
1369	10528
1499	7894
2508	9489
1560	16734
348	11398
1749	2443
1705	4340
1368	10307
2685	13914
22	16667
2385	7628
637	18467
3028	15859
622	19745
7955	9240
1744	1736
95	10267
3028	11690
1680	13080
2497	17083
2984	17417
4866	4855
2838	7066
15	452
544	16605
3212	20220
2345	2343
1084	17900
642	17839
14695	18553
1425	11745
1165	2565
1984	1963
3329	20715
1139	16080
4839	4831
3121	20764
1245	9472
4071	20648
290	20775
6762	7917
257	5690
142	7779
3005	13217
8	8111
1244	9041
67	13296
2508	10591
139	18423
1331	14741
1223	18045
636	10443
2990	3689
1242	10591
6623	19897
613	20556
12030	12025
13278	13317
13814	15634
2049	16891
1073	19483
1713	16563
1017	9367
4581	4599
1157	21057
1423	19016
76	20927
12420	12401
271	8530
95	8979
4451	13793
2461	13980
1305	10881
4951	13589
3521	17036
1248	13328
1451	1440
1347	9604
976	17083
1855	8480
67	14354
1805	13585
14423	14422
4489	16175
11510	11506
284	5960
2420	15770
255	4215
3994	13372
282	3685
1347	9783
1006	17362
1611	18021
2163	10434
11874	11871
5161	16734
1528	2158
106	7628
1915	12092
348	13207
1905	19419
1768	5559
3095	7655
3005	7531
3841	9673
636	9188
789	18211
13973	20172
84	11786
116	17068
658	20475
2299	13296
2168	9783
3354	11133
1860	18467
7309	12035
980	12505
6380	6381
2000	14296
13736	13728
1105	8802
2215	14847
12787	15770
14	6324
11582	20453
97	15130
142	5160
106	14684
8173	8119
20693	20783
9226	9225
6	18120
5865	18389
2373	16879
1718	20282
1243	9761
1544	14370
3040	17882
901	7316
3063	9296
1511	11565
101	17362
2142	10031
1186	8342
17155	17154
2321	14241
3022	7638
116	14227
12046	15440
143	16586
1415	7288
1784	14140
14979	14978
84	13086
2274	6974
537	7326
255	13994
6985	17714
4381	16832
18744	18743
7022	15906
1207	14113
1167	14568
15141	19462
4180	15649
425	16659
59	11423
7302	7343
3067	15563
302	3291
2072	16151
1029	1011
551	18140
10085	18617
2474	18635
111	14799
1977	1963
3424	12048
8872	17744
67	14233
2418	6305
2445	14108
11537	11536
1786	20028
210	18429
1415	17678
136	9312
1279	7779
1806	18685
1174	16401
16928	16924
2111	15426
16394	16393
2236	17918
5745	11956
4678	12228
269	12610
1352	12748
1722	1707
2069	13337
1004	6236
1463	15960
1575	20898
80	17929
4492	4435
95	6690
7630	8838
655	18363
1680	11819
5567	11921
8222	10488
3196	17101
2241	19890
5636	5633
11	16376
1368	14904
3402	19293
13281	13341
2168	13700
80	14581
1302	8715
3354	20927
609	10812
20	11536
4355	18865
76	8611
1798	14933
1164	15220
9508	17856
4774	19931
2932	15605
1163	9724
4657	19280
2894	18240
92	19895
6	19648
137	14502
22	14500
2400	9796
3012	13671
1160	16768
2425	12065
1217	13345
316	19851
1806	17413
527	5894
12787	12783
3267	20020
24	15376
1694	15308
562	10391
971	8631
2819	7866
2594	12092
5152	5144
11518	11506
1347	5904
12314	12312
1511	6803
284	3120
1548	16411
1007	16627
4701	13028
1199	15585
5269	18053
2005	12401
10895	10894
3948	7113
16	7053
4339	13576
62	14986
1077	17248
1118	4768
8628	15001
3191	18500
12996	19982
2934	7268
22	16625
1292	14857
1257	17557
20747	20745
609	7426
256	8590
1713	7225
14079	14078
609	9908
824	15381
4067	7183
1627	1963
3402	13544
282	14014
8686	17912
1106	6599
7668	7661
290	6560
11403	11402
1911	9812
67	1414
2699	18432
1812	14691
2407	2390
2401	20992
4425	4424
